1639657362,580339670,0.614831,-0.958536,0.215970
1639657362,580339670,0.614831,-0.958536,0.215970
1639657362,630315542,0.614831,-0.958536,0.215970
1639657362,680319071,0.614831,-0.958536,0.215970
1639657362,710319519,0.614831,-0.958536,0.215970
1639657362,780347586,0.614831,-0.958536,0.215970
1639657362,830325127,0.614831,-0.958536,0.215970
1639657362,880308628,0.614831,-0.958536,0.215970
1639657362,920315742,0.614831,-0.958536,0.215970
1639657362,970314741,0.614831,-0.958536,0.215970
1639657363,30318022,0.614831,-0.958536,0.215970
1639657363,60336828,0.614831,-0.958536,0.215970
1639657363,110346079,0.614831,-0.958536,0.215970
1639657363,160320044,0.614831,-0.958536,0.215970
1639657363,210330725,0.614831,-0.958536,0.215970
1639657363,270320892,0.614831,-0.958536,0.215970
1639657363,320316076,0.614831,-0.958536,0.215970
1639657363,380312681,0.614831,-0.958536,0.215970
1639657363,420333147,0.614831,-0.958536,0.215970
1639657363,470336914,0.614831,-0.958536,0.215970
1639657363,530316591,0.614831,-0.958536,0.215970
1639657363,580314159,0.614831,-0.958536,0.215970
1639657363,630320787,0.614831,-0.958536,0.215970
1639657363,660350800,0.614831,-0.958536,0.215970
1639657363,720340490,0.614831,-0.958536,0.215970
1639657363,770321846,0.614831,-0.958536,0.215970
1639657363,830315113,0.614831,-0.958536,0.215970
1639657363,880316973,0.614831,-0.958536,0.215970
1639657363,930333853,0.614842,-0.958544,0.216011
1639657363,960319519,0.614841,-0.958554,0.216055
1639657364,20321608,0.614843,-0.958609,0.216164
1639657364,70318699,0.614856,-0.958641,0.216242
1639657364,120316744,0.614877,-0.958666,0.216321
1639657364,170323849,0.614872,-0.958705,0.216388
1639657364,230316401,0.614869,-0.958757,0.216502
1639657364,280317783,0.614835,-0.958818,0.216555
1639657364,330315351,0.614805,-0.958872,0.216616
1639657364,360314608,0.614798,-0.958898,0.216644
1639657364,420315981,0.614807,-0.958913,0.216739
1639657364,470317125,0.614808,-0.958959,0.216840
1639657364,520326853,0.614787,-0.959021,0.216942
1639657364,570321083,0.614791,-0.959044,0.216988
1639657364,620307446,0.614751,-0.959084,0.217038
1639657364,670318127,0.614735,-0.959128,0.217095
